Id,Id2,County,State,Population Estimate 2018
0500000US34021,34021,Mercer,New Jersey,369811
0500000US34023,34023,Middlesex,New Jersey,829685
0500000US34025,34025,Monmouth,New Jersey,621354
0500000US34027,34027,Morris,New Jersey,494228
0500000US34029,34029,Ocean,New Jersey,601651
0500000US34031,34031,Passaic,New Jersey,503310
0500000US34033,34033,Salem,New Jersey,62607
0500000US34035,34035,Somerset,New Jersey,331164
0500000US34037,34037,Sussex,New Jersey,140799
0500000US34039,34039,Union,New Jersey,558067
0500000US34041,34041,Warren,New Jersey,105779
0500000US35001,35001,Bernalillo,New Mexico,678701
0500000US35003,35003,Catron,New Mexico,3578
0500000US35005,35005,Chaves,New Mexico,64689
0500000US35006,35006,Cibola,New Mexico,26746
0500000US35007,35007,Colfax,New Mexico,12110
0500000US35009,35009,Curry,New Mexico,49437
0500000US35011,35011,De Baca,New Mexico,1781
0500000US35013,35013,Do�a Ana,New Mexico,217522
0500000US35015,35015,Eddy,New Mexico,57900
0500000US35017,35017,Grant,New Mexico,27346
0500000US35019,35019,Guadalupe,New Mexico,4341
0500000US35021,35021,Harding,New Mexico,655
0500000US35023,35023,Hidalgo,New Mexico,4240
0500000US35025,35025,Lea,New Mexico,69611
0500000US35027,35027,Lincoln,New Mexico,19556
0500000US35028,35028,Los Alamos,New Mexico,19101
0500000US35029,35029,Luna,New Mexico,23963
0500000US35031,35031,McKinley,New Mexico,72290
0500000US35033,35033,Mora,New Mexico,4506
0500000US35035,35035,Otero,New Mexico,66781
0500000US35037,35037,Quay,New Mexico,8253
0500000US35039,35039,Rio Arriba,New Mexico,39006
0500000US35041,35041,Roosevelt,New Mexico,18743
0500000US35043,35043,Sandoval,New Mexico,145179
0500000US35045,35045,San Juan,New Mexico,125043
0500000US35047,35047,San Miguel,New Mexico,27591
0500000US35049,35049,Santa Fe,New Mexico,150056
0500000US35051,35051,Sierra,New Mexico,10968
0500000US35053,35053,Socorro,New Mexico,16735
0500000US35055,35055,Taos,New Mexico,32835
0500000US35057,35057,Torrance,New Mexico,15591
0500000US35059,35059,Union,New Mexico,4118
0500000US35061,35061,Valencia,New Mexico,76456
0500000US36001,36001,Albany,New York,307117
0500000US36003,36003,Allegany,New York,46430
0500000US36005,36005,Bronx,New York,1432132
0500000US36007,36007,Broome,New York,191659
0500000US36009,36009,Cattaraugus,New York,76840
0500000US36011,36011,Cayuga,New York,77145
0500000US36013,36013,Chautauqua,New York,127939
0500000US36015,36015,Chemung,New York,84254
0500000US36017,36017,Chenango,New York,47536
0500000US36019,36019,Clinton,New York,80695
0500000US36021,36021,Columbia,New York,59916
0500000US36023,36023,Cortland,New York,47823
0500000US36025,36025,Delaware,New York,44527
0500000US36027,36027,Dutchess,New York,293718
0500000US36029,36029,Erie,New York,919719
0500000US36031,36031,Essex,New York,37300
0500000US36033,36033,Franklin,New York,50293
0500000US36035,36035,Fulton,New York,53591
0500000US36037,36037,Genesee,New York,57511
0500000US36039,36039,Greene,New York,47491
0500000US36041,36041,Hamilton,New York,4434
0500000US36043,36043,Herkimer,New York,61833
0500000US36045,36045,Jefferson,New York,111755
0500000US36047,36047,Kings,New York,2582830
0500000US36049,36049,Lewis,New York,26447
0500000US36051,36051,Livingston,New York,63227
0500000US36053,36053,Madison,New York,70795
0500000US36055,36055,Monroe,New York,742474
0500000US36057,36057,Montgomery,New York,49455
0500000US36059,36059,Nassau,New York,1358343
0500000US36061,36061,New York,New York,1628701
0500000US36063,36063,Niagara,New York,210433
0500000US36065,36065,Oneida,New York,229577
0500000US36067,36067,Onondaga,New York,461809
0500000US36069,36069,Ontario,New York,109864
0500000US36071,36071,Orange,New York,381951
0500000US36073,36073,Orleans,New York,40612
0500000US36075,36075,Oswego,New York,117898
0500000US36077,36077,Otsego,New York,59749
0500000US36079,36079,Putnam,New York,98892
0500000US36081,36081,Queens,New York,2278906
0500000US36083,36083,Rensselaer,New York,159442
0500000US36085,36085,Richmond,New York,476179
0500000US36087,36087,Rockland,New York,325695
0500000US36089,36089,St. Lawrence,New York,108047
0500000US36091,36091,Saratoga,New York,230163
0500000US36093,36093,Schenectady,New York,155350
0500000US36095,36095,Schoharie,New York,31097
0500000US36097,36097,Schuyler,New York,17912
0500000US36099,36099,Seneca,New York,34300
0500000US36101,36101,Steuben,New York,95796
0500000US36103,36103,Suffolk,New York,1481093
0500000US36105,36105,Sullivan,New York,75498
0500000US36107,36107,Tioga,New York,48560
0500000US36109,36109,Tompkins,New York,102793
0500000US36111,36111,Ulster,New York,178599
0500000US36113,36113,Warren,New York,64265
0500000US36115,36115,Washington,New York,61197
0500000US36117,36117,Wayne,New York,90064
0500000US36119,36119,Westchester,New York,967612
0500000US36121,36121,Wyoming,New York,40085
0500000US36123,36123,Yates,New York,24841
0500000US37001,37001,Alamance,North Carolina,166436
0500000US37003,37003,Alexander,North Carolina,37353
0500000US37005,37005,Alleghany,North Carolina,11161
0500000US37007,37007,Anson,North Carolina,24877
0500000US37009,37009,Ashe,North Carolina,27109
0500000US37011,37011,Avery,North Carolina,17505
0500000US37013,37013,Beaufort,North Carolina,47079
0500000US37015,37015,Bertie,North Carolina,19026
0500000US37017,37017,Bladen,North Carolina,33190
0500000US37019,37019,Brunswick,North Carolina,136744
0500000US37021,37021,Buncombe,North Carolina,259103
0500000US37023,37023,Burke,North Carolina,90382
0500000US37025,37025,Cabarrus,North Carolina,211342
0500000US37027,37027,Caldwell,North Carolina,82029
0500000US37029,37029,Camden,North Carolina,10710
0500000US37031,37031,Carteret,North Carolina,69524
0500000US37033,37033,Caswell,North Carolina,22698
0500000US37035,37035,Catawba,North Carolina,158652
0500000US37037,37037,Chatham,North Carolina,73139
0500000US37039,37039,Cherokee,North Carolina,28383
0500000US37041,37041,Chowan,North Carolina,14029
0500000US37043,37043,Clay,North Carolina,11139
0500000US37045,37045,Cleveland,North Carolina,97645
0500000US37047,37047,Columbus,North Carolina,55655
0500000US37049,37049,Craven,North Carolina,102912
0500000US37051,37051,Cumberland,North Carolina,332330
0500000US37053,37053,Currituck,North Carolina,27072
0500000US37055,37055,Dare,North Carolina,36501
0500000US37057,37057,Davidson,North Carolina,166614
0500000US37059,37059,Davie,North Carolina,42733
0500000US37061,37061,Duplin,North Carolina,58856
0500000US37063,37063,Durham,North Carolina,316739
0500000US37065,37065,Edgecombe,North Carolina,52005
0500000US37067,37067,Forsyth,North Carolina,379099
0500000US37069,37069,Franklin,North Carolina,67560
0500000US37071,37071,Gaston,North Carolina,222846
0500000US37073,37073,Gates,North Carolina,11573
0500000US37075,37075,Graham,North Carolina,8484
0500000US37077,37077,Granville,North Carolina,60115
0500000US37079,37079,Greene,North Carolina,21012
0500000US37081,37081,Guilford,North Carolina,533670
0500000US37083,37083,Halifax,North Carolina,50574
0500000US37085,37085,Harnett,North Carolina,134214
0500000US37087,37087,Haywood,North Carolina,61971
0500000US37089,37089,Henderson,North Carolina,116748
0500000US37091,37091,Hertford,North Carolina,23659
0500000US37093,37093,Hoke,North Carolina,54764
0500000US37095,37095,Hyde,North Carolina,5230
0500000US37097,37097,Iredell,North Carolina,178435
0500000US37099,37099,Jackson,North Carolina,43327
0500000US37101,37101,Johnston,North Carolina,202675
0500000US37103,37103,Jones,North Carolina,9637
0500000US37105,37105,Lee,North Carolina,61452
0500000US37107,37107,Lenoir,North Carolina,55976
0500000US37109,37109,Lincoln,North Carolina,83770
0500000US37111,37111,McDowell,North Carolina,45507
0500000US37113,37113,Macon,North Carolina,35285
0500000US37115,37115,Madison,North Carolina,21763
0500000US37117,37117,Martin,North Carolina,22671
0500000US37119,37119,Mecklenburg,North Carolina,1093901
0500000US37121,37121,Mitchell,North Carolina,15000
0500000US37123,37123,Montgomery,North Carolina,27271
0500000US37125,37125,Moore,North Carolina,98682
0500000US37127,37127,Nash,North Carolina,94016
0500000US37129,37129,New Hanover,North Carolina,232274
0500000US37131,37131,Northampton,North Carolina,19676
0500000US37133,37133,Onslow,North Carolina,197683
0500000US37135,37135,Orange,North Carolina,146027
0500000US37137,37137,Pamlico,North Carolina,12670
0500000US37139,37139,Pasquotank,North Carolina,39639
0500000US37141,37141,Pender,North Carolina,62162
0500000US37143,37143,Perquimans,North Carolina,13422
0500000US37145,37145,Person,North Carolina,39507
0500000US37147,37147,Pitt,North Carolina,179914
0500000US37149,37149,Polk,North Carolina,20611
0500000US37151,37151,Randolph,North Carolina,143351
0500000US37153,37153,Richmond,North Carolina,44887
0500000US37155,37155,Robeson,North Carolina,131831
0500000US37157,37157,Rockingham,North Carolina,90690
0500000US37159,37159,Rowan,North Carolina,141262
0500000US37161,37161,Rutherford,North Carolina,66826
0500000US37163,37163,Sampson,North Carolina,63626
0500000US37165,37165,Scotland,North Carolina,34810
0500000US37167,37167,Stanly,North Carolina,62075
0500000US37169,37169,Stokes,North Carolina,45467
0500000US37171,37171,Surry,North Carolina,71948
0500000US37173,37173,Swain,North Carolina,14245
0500000US37175,37175,Transylvania,North Carolina,34215
0500000US37177,37177,Tyrrell,North Carolina,4131
0500000US37179,37179,Union,North Carolina,235908
0500000US37181,37181,Vance,North Carolina,44582
0500000US37183,37183,Wake,North Carolina,1092305
0500000US37185,37185,Warren,North Carolina,19807
0500000US37187,37187,Washington,North Carolina,11859
0500000US37189,37189,Watauga,North Carolina,55945
0500000US37191,37191,Wayne,North Carolina,123248
0500000US37193,37193,Wilkes,North Carolina,68557
0500000US37195,37195,Wilson,North Carolina,81455
0500000US37197,37197,Yadkin,North Carolina,37543
0500000US37199,37199,Yancey,North Carolina,17903
0500000US38001,38001,Adams,North Dakota,2294
0500000US38003,38003,Barnes,North Dakota,10542
0500000US38005,38005,Benson,North Dakota,6962
0500000US38007,38007,Billings,North Dakota,919
0500000US38009,38009,Bottineau,North Dakota,6411
0500000US38011,38011,Bowman,North Dakota,3076
0500000US38013,38013,Burke,North Dakota,2100
0500000US38015,38015,Burleigh,North Dakota,95273
0500000US38017,38017,Cass,North Dakota,181516
0500000US38019,38019,Cavalier,North Dakota,3829
0500000US38021,38021,Dickey,North Dakota,4903
0500000US38023,38023,Divide,North Dakota,2283
0500000US38025,38025,Dunn,North Dakota,4332
0500000US38027,38027,Eddy,North Dakota,2313
0500000US38029,38029,Emmons,North Dakota,3295
0500000US38031,38031,Foster,North Dakota,3216
0500000US38033,38033,Golden Valley,North Dakota,1769
0500000US38035,38035,Grand Forks,North Dakota,70770
0500000US38037,38037,Grant,North Dakota,2374
0500000US38039,38039,Griggs,North Dakota,2232
0500000US38041,38041,Hettinger,North Dakota,2514
0500000US38043,38043,Kidder,North Dakota,2450
0500000US38045,38045,LaMoure,North Dakota,4062
0500000US38047,38047,Logan,North Dakota,1903
0500000US38049,38049,McHenry,North Dakota,5816
0500000US38051,38051,McIntosh,North Dakota,2585
0500000US38053,38053,McKenzie,North Dakota,13632
0500000US38055,38055,McLean,North Dakota,9541
0500000US38057,38057,Mercer,North Dakota,8267
0500000US38059,38059,Morton,North Dakota,31095
0500000US38061,38061,Mountrail,North Dakota,10218
0500000US38063,38063,Nelson,North Dakota,2869
0500000US38065,38065,Oliver,North Dakota,1952
0500000US38067,38067,Pembina,North Dakota,6947
0500000US38069,38069,Pierce,North Dakota,4081
0500000US38071,38071,Ramsey,North Dakota,11481
0500000US38073,38073,Ransom,North Dakota,5237
0500000US38075,38075,Renville,North Dakota,2374
0500000US38077,38077,Richland,North Dakota,16239
0500000US38079,38079,Rolette,North Dakota,14301
0500000US38081,38081,Sargent,North Dakota,3870
0500000US38083,38083,Sheridan,North Dakota,1349
0500000US38085,38085,Sioux,North Dakota,4358
0500000US38087,38087,Slope,North Dakota,763
0500000US38089,38089,Stark,North Dakota,30997
0500000US38091,38091,Steele,North Dakota,1903
0500000US38093,38093,Stutsman,North Dakota,20917
0500000US38095,38095,Towner,North Dakota,2192
0500000US38097,38097,Traill,North Dakota,8037
0500000US38099,38099,Walsh,North Dakota,10667
0500000US38101,38101,Ward,North Dakota,67744
0500000US38103,38103,Wells,North Dakota,3957
0500000US38105,38105,Williams,North Dakota,35350
0500000US39001,39001,Adams,Ohio,27724
0500000US39003,39003,Allen,Ohio,102663
0500000US39005,39005,Ashland,Ohio,53745
0500000US39007,39007,Ashtabula,Ohio,97493
0500000US39009,39009,Athens,Ohio,65818
0500000US39011,39011,Auglaize,Ohio,45804
0500000US39013,39013,Belmont,Ohio,67505
0500000US39015,39015,Brown,Ohio,43602
0500000US39017,39017,Butler,Ohio,382378
0500000US39019,39019,Carroll,Ohio,27081
0500000US39021,39021,Champaign,Ohio,38754
0500000US39023,39023,Clark,Ohio,134585
0500000US39025,39025,Clermont,Ohio,205466
0500000US39027,39027,Clinton,Ohio,42057
0500000US39029,39029,Columbiana,Ohio,102665
0500000US39031,39031,Coshocton,Ohio,36629
0500000US39033,39033,Crawford,Ohio,41550
0500000US39035,39035,Cuyahoga,Ohio,1243857
0500000US39037,39037,Darke,Ohio,51323
0500000US39039,39039,Defiance,Ohio,38165
0500000US39041,39041,Delaware,Ohio,204826
0500000US39043,39043,Erie,Ohio,74615
0500000US39045,39045,Fairfield,Ohio,155782
0500000US39047,39047,Fayette,Ohio,28666
0500000US39049,39049,Franklin,Ohio,1310300
0500000US39051,39051,Fulton,Ohio,42276
0500000US39053,39053,Gallia,Ohio,29979
0500000US39055,39055,Geauga,Ohio,94031
0500000US39057,39057,Greene,Ohio,167995
0500000US39059,39059,Guernsey,Ohio,39022
0500000US39061,39061,Hamilton,Ohio,816684
0500000US39063,39063,Hancock,Ohio,75930
0500000US39065,39065,Hardin,Ohio,31480
0500000US39067,39067,Harrison,Ohio,15174
0500000US39069,39069,Henry,Ohio,27086
0500000US39071,39071,Highland,Ohio,43058
0500000US39073,39073,Hocking,Ohio,28385
0500000US39075,39075,Holmes,Ohio,43892
0500000US39077,39077,Huron,Ohio,58504
0500000US39079,39079,Jackson,Ohio,32384
0500000US39081,39081,Jefferson,Ohio,65767
0500000US39083,39083,Knox,Ohio,61893
0500000US39085,39085,Lake,Ohio,230514
0500000US39087,39087,Lawrence,Ohio,59866
0500000US39089,39089,Licking,Ohio,175769
0500000US39091,39091,Logan,Ohio,45358
0500000US39093,39093,Lorain,Ohio,309461
0500000US39095,39095,Lucas,Ohio,429899
0500000US39097,39097,Madison,Ohio,44413
0500000US39099,39099,Mahoning,Ohio,229642
0500000US39101,39101,Marion,Ohio,65256
0500000US39103,39103,Medina,Ohio,179146
0500000US39105,39105,Meigs,Ohio,23106
0500000US39107,39107,Mercer,Ohio,40959
0500000US39109,39109,Miami,Ohio,106222
0500000US39111,39111,Monroe,Ohio,13790
0500000US39113,39113,Montgomery,Ohio,532331
0500000US39115,39115,Morgan,Ohio,14604
0500000US39117,39117,Morrow,Ohio,35112
0500000US39119,39119,Muskingum,Ohio,86183
0500000US39121,39121,Noble,Ohio,14354
0500000US39123,39123,Ottawa,Ohio,40769
0500000US39125,39125,Paulding,Ohio,18760
0500000US39127,39127,Perry,Ohio,36033
0500000US39129,39129,Pickaway,Ohio,58086
0500000US39131,39131,Pike,Ohio,28067
0500000US39133,39133,Portage,Ohio,162927
0500000US39135,39135,Preble,Ohio,40997
0500000US39137,39137,Putnam,Ohio,33780
0500000US39139,39139,Richland,Ohio,121099
0500000US39141,39141,Ross,Ohio,76931
0500000US39143,39143,Sandusky,Ohio,58799
0500000US39145,39145,Scioto,Ohio,75502
0500000US39147,39147,Seneca,Ohio,55207
0500000US39149,39149,Shelby,Ohio,48627
0500000US39151,39151,Stark,Ohio,371574
0500000US39153,39153,Summit,Ohio,541918
0500000US39155,39155,Trumbull,Ohio,198627
0500000US39157,39157,Tuscarawas,Ohio,92176
0500000US39159,39159,Union,Ohio,57835
0500000US39161,39161,Van Wert,Ohio,28281
0500000US39163,39163,Vinton,Ohio,13139
0500000US39165,39165,Warren,Ohio,232173
0500000US39167,39167,Washington,Ohio,60155
0500000US39169,39169,Wayne,Ohio,115967
0500000US39171,39171,Williams,Ohio,36804
0500000US39173,39173,Wood,Ohio,130696
0500000US39175,39175,Wyandot,Ohio,21935
0500000US40001,40001,Adair,Oklahoma,22082
0500000US40003,40003,Alfalfa,Oklahoma,5754
0500000US40005,40005,Atoka,Oklahoma,13838
0500000US40007,40007,Beaver,Oklahoma,5319
0500000US40009,40009,Beckham,Oklahoma,21709
0500000US40011,40011,Blaine,Oklahoma,9485
0500000US40013,40013,Bryan,Oklahoma,47192
0500000US40015,40015,Caddo,Oklahoma,28977
0500000US40017,40017,Canadian,Oklahoma,144447
0500000US40019,40019,Carter,Oklahoma,48177
0500000US40021,40021,Cherokee,Oklahoma,48675
0500000US40023,40023,Choctaw,Oklahoma,14668
0500000US40025,40025,Cimarron,Oklahoma,2153
0500000US40027,40027,Cleveland,Oklahoma,281669
0500000US40029,40029,Coal,Oklahoma,5520
0500000US40031,40031,Comanche,Oklahoma,120422
0500000US40033,40033,Cotton,Oklahoma,5776
0500000US40035,40035,Craig,Oklahoma,14306
0500000US40037,40037,Creek,Oklahoma,71604
0500000US40039,40039,Custer,Oklahoma,29036
0500000US40041,40041,Delaware,Oklahoma,42733
0500000US40043,40043,Dewey,Oklahoma,4894
0500000US40045,40045,Ellis,Oklahoma,3952
0500000US40047,40047,Garfield,Oklahoma,60913
0500000US40049,40049,Garvin,Oklahoma,27811
0500000US40051,40051,Grady,Oklahoma,55551
0500000US40053,40053,Grant,Oklahoma,4326
0500000US40055,40055,Greer,Oklahoma,5821
0500000US40057,40057,Harmon,Oklahoma,2664
0500000US40059,40059,Harper,Oklahoma,3797
0500000US40061,40061,Haskell,Oklahoma,12668
0500000US40063,40063,Hughes,Oklahoma,13335
0500000US40065,40065,Jackson,Oklahoma,24949
0500000US40067,40067,Jefferson,Oklahoma,6123
0500000US40069,40069,Johnston,Oklahoma,10949
0500000US40071,40071,Kay,Oklahoma,44161
0500000US40073,40073,Kingfisher,Oklahoma,15816
0500000US40075,40075,Kiowa,Oklahoma,8729
0500000US40077,40077,Latimer,Oklahoma,10231
0500000US40079,40079,Le Flore,Oklahoma,49980
0500000US40081,40081,Lincoln,Oklahoma,34920
0500000US40083,40083,Logan,Oklahoma,47291
0500000US40085,40085,Love,Oklahoma,10134
0500000US40087,40087,McClain,Oklahoma,39985
0500000US40089,40089,McCurtain,Oklahoma,32703
0500000US40091,40091,McIntosh,Oklahoma,19815
0500000US40093,40093,Major,Oklahoma,7644
0500000US40095,40095,Marshall,Oklahoma,16806
0500000US40097,40097,Mayes,Oklahoma,41107
0500000US40099,40099,Murray,Oklahoma,13953
0500000US40101,40101,Muskogee,Oklahoma,68362
0500000US40103,40103,Noble,Oklahoma,11289
0500000US40105,40105,Nowata,Oklahoma,10218
0500000US40107,40107,Okfuskee,Oklahoma,12098
0500000US40109,40109,Oklahoma,Oklahoma,792582
0500000US40111,40111,Okmulgee,Oklahoma,38335
0500000US40113,40113,Osage,Oklahoma,47014
0500000US40115,40115,Ottawa,Oklahoma,31175
0500000US40117,40117,Pawnee,Oklahoma,16390
0500000US40119,40119,Payne,Oklahoma,82040
0500000US40121,40121,Pittsburg,Oklahoma,43877
0500000US40123,40123,Pontotoc,Oklahoma,38247
0500000US40125,40125,Pottawatomie,Oklahoma,72679
0500000US40127,40127,Pushmataha,Oklahoma,11179
0500000US40129,40129,Roger Mills,Oklahoma,3656
0500000US40131,40131,Rogers,Oklahoma,91984
0500000US40133,40133,Seminole,Oklahoma,24578
0500000US40135,40135,Sequoyah,Oklahoma,41179
0500000US40137,40137,Stephens,Oklahoma,43265
0500000US40139,40139,Texas,Oklahoma,20455
0500000US40141,40141,Tillman,Oklahoma,7348
0500000US40143,40143,Tulsa,Oklahoma,648360
0500000US40145,40145,Wagoner,Oklahoma,80110
0500000US40147,40147,Washington,Oklahoma,51843
0500000US40149,40149,Washita,Oklahoma,11127
0500000US40151,40151,Woods,Oklahoma,8897
0500000US40153,40153,Woodward,Oklahoma,20222
0500000US41001,41001,Baker,Oregon,16006
0500000US41003,41003,Benton,Oregon,92101
0500000US41005,41005,Clackamas,Oregon,416075
0500000US41007,41007,Clatsop,Oregon,39764
0500000US41009,41009,Columbia,Oregon,52377
0500000US41011,41011,Coos,Oregon,64389
0500000US41013,41013,Crook,Oregon,23867
0500000US41015,41015,Curry,Oregon,22813
0500000US41017,41017,Deschutes,Oregon,191996
0500000US41019,41019,Douglas,Oregon,110283
0500000US41021,41021,Gilliam,Oregon,1894
0500000US41023,41023,Grant,Oregon,7176
0500000US41025,41025,Harney,Oregon,7329
0500000US41027,41027,Hood River,Oregon,23428
0500000US41029,41029,Jackson,Oregon,219564
0500000US41031,41031,Jefferson,Oregon,24192
0500000US41033,41033,Josephine,Oregon,87393
0500000US41035,41035,Klamath,Oregon,67653
0500000US41037,41037,Lake,Oregon,7879
0500000US41039,41039,Lane,Oregon,379611
0500000US41041,41041,Lincoln,Oregon,49388
0500000US41043,41043,Linn,Oregon,127335
0500000US41045,41045,Malheur,Oregon,30725
0500000US41047,41047,Marion,Oregon,346868
0500000US41049,41049,Morrow,Oregon,11372
0500000US41051,41051,Multnomah,Oregon,811880
0500000US41053,41053,Polk,Oregon,85234
0500000US41055,41055,Sherman,Oregon,1708
0500000US41057,41057,Tillamook,Oregon,26787
0500000US41059,41059,Umatilla,Oregon,77516
0500000US41061,41061,Union,Oregon,26461
0500000US41063,41063,Wallowa,Oregon,7081
0500000US41065,41065,Wasco,Oregon,26505
0500000US41067,41067,Washington,Oregon,597695
0500000US41069,41069,Wheeler,Oregon,1366
0500000US41071,41071,Yamhill,Oregon,107002
0500000US42001,42001,Adams,Pennsylvania,102811
0500000US42003,42003,Allegheny,Pennsylvania,1218452
0500000US42005,42005,Armstrong,Pennsylvania,65263
0500000US42007,42007,Beaver,Pennsylvania,164742
0500000US42009,42009,Bedford,Pennsylvania,48176
0500000US42011,42011,Berks,Pennsylvania,420152
0500000US42013,42013,Blair,Pennsylvania,122492
0500000US42015,42015,Bradford,Pennsylvania,60833
0500000US42017,42017,Bucks,Pennsylvania,628195
0500000US42019,42019,Butler,Pennsylvania,187888
0500000US42021,42021,Cambria,Pennsylvania,131730
0500000US42023,42023,Cameron,Pennsylvania,4492
0500000US42025,42025,Carbon,Pennsylvania,64227
0500000US42027,42027,Centre,Pennsylvania,162805
0500000US42029,42029,Chester,Pennsylvania,522046
0500000US42031,42031,Clarion,Pennsylvania,38779
0500000US42033,42033,Clearfield,Pennsylvania,79388
0500000US42035,42035,Clinton,Pennsylvania,38684
0500000US42037,42037,Columbia,Pennsylvania,65456
0500000US42039,42039,Crawford,Pennsylvania,85063
0500000US42041,42041,Cumberland,Pennsylvania,251423
0500000US42043,42043,Dauphin,Pennsylvania,277097
0500000US42045,42045,Delaware,Pennsylvania,564751
0500000US42047,42047,Elk,Pennsylvania,30169
0500000US42049,42049,Erie,Pennsylvania,272061
0500000US42051,42051,Fayette,Pennsylvania,130441
0500000US42053,42053,Forest,Pennsylvania,7279
0500000US42055,42055,Franklin,Pennsylvania,154835
0500000US42057,42057,Fulton,Pennsylvania,14523
0500000US42059,42059,Greene,Pennsylvania,36506
0500000US42061,42061,Huntingdon,Pennsylvania,45168
0500000US42063,42063,Indiana,Pennsylvania,84501
0500000US42065,42065,Jefferson,Pennsylvania,43641
0500000US42067,42067,Juniata,Pennsylvania,24704
0500000US42069,42069,Lackawanna,Pennsylvania,210793
0500000US42071,42071,Lancaster,Pennsylvania,543557
0500000US42073,42073,Lawrence,Pennsylvania,86184
0500000US42075,42075,Lebanon,Pennsylvania,141314
0500000US42077,42077,Lehigh,Pennsylvania,368100
0500000US42079,42079,Luzerne,Pennsylvania,317646
0500000US42081,42081,Lycoming,Pennsylvania,113664
0500000US42083,42083,McKean,Pennsylvania,40968
0500000US42085,42085,Mercer,Pennsylvania,110683
0500000US42087,42087,Mifflin,Pennsylvania,46222
0500000US42089,42089,Monroe,Pennsylvania,169507
0500000US42091,42091,Montgomery,Pennsylvania,828604
0500000US42093,42093,Montour,Pennsylvania,18240
0500000US42095,42095,Northampton,Pennsylvania,304807
0500000US42097,42097,Northumberland,Pennsylvania,91083
0500000US42099,42099,Perry,Pennsylvania,46139
0500000US42101,42101,Philadelphia,Pennsylvania,1584138
0500000US42103,42103,Pike,Pennsylvania,55933
0500000US42105,42105,Potter,Pennsylvania,16622
0500000US42107,42107,Schuylkill,Pennsylvania,142067
0500000US42109,42109,Snyder,Pennsylvania,40540
0500000US42111,42111,Somerset,Pennsylvania,73952
0500000US42113,42113,Sullivan,Pennsylvania,6071
0500000US42115,42115,Susquehanna,Pennsylvania,40589
0500000US42117,42117,Tioga,Pennsylvania,40763
0500000US42119,42119,Union,Pennsylvania,44785
0500000US42121,42121,Venango,Pennsylvania,51266
0500000US42123,42123,Warren,Pennsylvania,39498
0500000US42125,42125,Washington,Pennsylvania,207346
0500000US42127,42127,Wayne,Pennsylvania,51276
0500000US42129,42129,Westmoreland,Pennsylvania,350611
0500000US42131,42131,Wyoming,Pennsylvania,27046
0500000US42133,42133,York,Pennsylvania,448273
0500000US44001,44001,Bristol,Rhode Island,48649
0500000US44003,44003,Kent,Rhode Island,163861
0500000US44005,44005,Newport,Rhode Island,82542
0500000US44007,44007,Providence,Rhode Island,636084
0500000US44009,44009,Washington,Rhode Island,126179
0500000US45001,45001,Abbeville,South Carolina,24541
0500000US45003,45003,Aiken,South Carolina,169401
0500000US45005,45005,Allendale,South Carolina,8903
0500000US45007,45007,Anderson,South Carolina,200482
0500000US45009,45009,Bamberg,South Carolina,14275
0500000US45011,45011,Barnwell,South Carolina,21112
0500000US45013,45013,Beaufort,South Carolina,188715
0500000US45015,45015,Berkeley,South Carolina,221091
0500000US45017,45017,Calhoun,South Carolina,14520
0500000US45019,45019,Charleston,South Carolina,405905
0500000US45021,45021,Cherokee,South Carolina,57078
0500000US45023,45023,Chester,South Carolina,32251
0500000US45025,45025,Chesterfield,South Carolina,45754
0500000US45027,45027,Clarendon,South Carolina,33700
0500000US45029,45029,Colleton,South Carolina,37660
0500000US45031,45031,Darlington,South Carolina,66802
0500000US45033,45033,Dillon,South Carolina,30599
0500000US45035,45035,Dorchester,South Carolina,160647
0500000US45037,45037,Edgefield,South Carolina,27052
0500000US45039,45039,Fairfield,South Carolina,22402
0500000US45041,45041,Florence,South Carolina,138159
0500000US45043,45043,Georgetown,South Carolina,62249
0500000US45045,45045,Greenville,South Carolina,514213
0500000US45047,45047,Greenwood,South Carolina,70741
0500000US45049,45049,Hampton,South Carolina,19351
0500000US45051,45051,Horry,South Carolina,344147
0500000US45053,45053,Jasper,South Carolina,28971
0500000US45055,45055,Kershaw,South Carolina,65592
0500000US45057,45057,Lancaster,South Carolina,95380
0500000US45059,45059,Laurens,South Carolina,66994
0500000US45061,45061,Lee,South Carolina,17142
0500000US45063,45063,Lexington,South Carolina,295032
0500000US45065,45065,McCormick,South Carolina,9410
0500000US45067,45067,Marion,South Carolina,31039
0500000US45069,45069,Marlboro,South Carolina,26398
0500000US45071,45071,Newberry,South Carolina,38520
0500000US45073,45073,Oconee,South Carolina,78374
0500000US45075,45075,Orangeburg,South Carolina,86934
0500000US45077,45077,Pickens,South Carolina,124937
0500000US45079,45079,Richland,South Carolina,414576
0500000US45081,45081,Saluda,South Carolina,20544
0500000US45083,45083,Spartanburg,South Carolina,313888
0500000US45085,45085,Sumter,South Carolina,106512
0500000US45087,45087,Union,South Carolina,27410
0500000US45089,45089,Williamsburg,South Carolina,30606
0500000US45091,45091,York,South Carolina,274118
0500000US46003,46003,Aurora,South Dakota,2801
0500000US46005,46005,Beadle,South Dakota,18883
0500000US46007,46007,Bennett,South Dakota,3468
0500000US46009,46009,Bon Homme,South Dakota,6980
0500000US46011,46011,Brookings,South Dakota,35232
0500000US46013,46013,Brown,South Dakota,39316
